datetime,distance,event,detected,source_name,frame_hash
20250127-151714,0,STOP,bus,oneway.mp4,57
20250127-151714,0,REVERSE,car,oneway.mp4,57
20250127-151714,0,REVERSE,car,oneway.mp4,57
20250127-151714,0,REVERSE,car,oneway.mp4,57
20250127-151714,0,STOP,car,oneway.mp4,58
20250127-151714,0,PERSON,person,oneway.mp4,58
20250127-151714,0,REVERSE,car,oneway.mp4,58
20250127-151714,0,PERSON,person,oneway.mp4,58
20250127-151714,0,STOP,bus,oneway.mp4,58
20250127-151714,0,REVERSE,car,oneway.mp4,58
20250127-151714,0,REVERSE,car,oneway.mp4,58
20250127-151714,0,REVERSE,car,oneway.mp4,58
20250127-151714,0,STOP,car,oneway.mp4,58
20250127-151714,0,STOP,bicycle,oneway.mp4,58
20250127-151714,0,REVERSE,car,oneway.mp4,58
20250127-151714,0,STOP,car,oneway.mp4,59
20250127-151714,0,REVERSE,car,oneway.mp4,59
20250127-151714,0,PERSON,person,oneway.mp4,59
20250127-151714,0,PERSON,person,oneway.mp4,59
20250127-151714,0,STOP,car,oneway.mp4,59
20250127-151714,0,STOP,bus,oneway.mp4,59
20250127-151714,0,STOP,car,oneway.mp4,59
20250127-151714,0,REVERSE,car,oneway.mp4,59
20250127-151714,0,REVERSE,car,oneway.mp4,59
20250127-151714,0,REVERSE,car,oneway.mp4,59
20250127-151714,0,STOP,car,oneway.mp4,60
20250127-151714,0,STOP,car,oneway.mp4,60
20250127-151714,0,PERSON,person,oneway.mp4,60
20250127-151714,0,STOP,car,oneway.mp4,60
20250127-151714,0,PERSON,person,oneway.mp4,60
20250127-151714,0,REVERSE,bus,oneway.mp4,60
20250127-151714,0,STOP,car,oneway.mp4,60
20250127-151714,0,REVERSE,car,oneway.mp4,60
20250127-151714,0,REVERSE,car,oneway.mp4,60
20250127-151714,0,REVERSE,car,oneway.mp4,60
20250127-151714,0,REVERSE,car,oneway.mp4,60
20250127-151714,0,STOP,car,oneway.mp4,61
20250127-151714,0,STOP,car,oneway.mp4,61
20250127-151714,0,PERSON,person,oneway.mp4,61
20250127-151714,0,REVERSE,bus,oneway.mp4,61
20250127-151714,0,REVERSE,car,oneway.mp4,61
20250127-151714,0,PERSON,person,oneway.mp4,61
20250127-151714,0,REVERSE,car,oneway.mp4,61
20250127-151714,0,STOP,car,oneway.mp4,61
20250127-151714,0,REVERSE,car,oneway.mp4,61
20250127-151714,0,STOP,car,oneway.mp4,61
20250127-151714,0,STOP,car,oneway.mp4,62
20250127-151714,0,STOP,car,oneway.mp4,62
20250127-151714,0,PERSON,person,oneway.mp4,62
20250127-151714,0,REVERSE,bus,oneway.mp4,62
20250127-151714,0,REVERSE,car,oneway.mp4,62
20250127-151714,0,REVERSE,car,oneway.mp4,62
20250127-151714,0,REVERSE,car,oneway.mp4,62
20250127-151714,0,PERSON,person,oneway.mp4,62
20250127-151714,0,STOP,car,oneway.mp4,62
20250127-151714,0,STOP,car,oneway.mp4,63
20250127-151714,0,STOP,car,oneway.mp4,63
20250127-151714,0,PERSON,person,oneway.mp4,63
20250127-151714,0,REVERSE,bus,oneway.mp4,63
20250127-151714,0,REVERSE,car,oneway.mp4,63
20250127-151714,0,PERSON,person,oneway.mp4,63
20250127-151714,0,STOP,car,oneway.mp4,63
20250127-151714,0,REVERSE,car,oneway.mp4,63
20250127-151714,0,REVERSE,car,oneway.mp4,63
20250127-151714,0,REVERSE,car,oneway.mp4,63
20250127-151714,0,STOP,car,oneway.mp4,64
20250127-151714,0,STOP,car,oneway.mp4,64
20250127-151714,0,STOP,car,oneway.mp4,64
20250127-151714,0,PERSON,person,oneway.mp4,64
20250127-151714,0,PERSON,person,oneway.mp4,64
20250127-151714,0,REVERSE,bus,oneway.mp4,64
20250127-151714,0,STOP,car,oneway.mp4,64
20250127-151714,0,REVERSE,car,oneway.mp4,64
20250127-151714,0,STOP,car,oneway.mp4,64
20250127-151714,0,REVERSE,car,oneway.mp4,64
20250127-151714,0,STOP,car,oneway.mp4,65
20250127-151714,0,REVERSE,car,oneway.mp4,65
20250127-151714,0,PERSON,person,oneway.mp4,65
20250127-151714,0,REVERSE,bus,oneway.mp4,65
20250127-151714,0,PERSON,person,oneway.mp4,65
20250127-151714,0,PERSON,person,oneway.mp4,65
20250127-151714,0,REVERSE,car,oneway.mp4,65
20250127-151715,0,STOP,car,oneway.mp4,66
20250127-151715,0,REVERSE,car,oneway.mp4,66
20250127-151715,0,PERSON,person,oneway.mp4,66
20250127-151715,0,STOP,car,oneway.mp4,66
20250127-151715,0,REVERSE,bus,oneway.mp4,66
20250127-151715,0,PERSON,person,oneway.mp4,66
20250127-151715,0,STOP,car,oneway.mp4,66
20250127-151715,0,REVERSE,bicycle,oneway.mp4,66
20250127-151715,0,PERSON,person,oneway.mp4,66
20250127-151715,0,REVERSE,car,oneway.mp4,66
20250127-151715,0,STOP,car,oneway.mp4,67
20250127-151715,0,REVERSE,car,oneway.mp4,67
20250127-151715,0,PERSON,person,oneway.mp4,67
20250127-151715,0,PERSON,person,oneway.mp4,67
20250127-151715,0,STOP,car,oneway.mp4,67
20250127-151715,0,REVERSE,bus,oneway.mp4,67
20250127-151715,0,REVERSE,car,oneway.mp4,67
20250127-151715,0,STOP,bicycle,oneway.mp4,67
20250127-151715,0,REVERSE,car,oneway.mp4,67
20250127-151715,0,STOP,car,oneway.mp4,68
20250127-151715,0,PERSON,person,oneway.mp4,68
20250127-151715,0,PERSON,person,oneway.mp4,68
20250127-151715,0,STOP,car,oneway.mp4,68
20250127-151715,0,STOP,car,oneway.mp4,68
20250127-151715,0,REVERSE,bus,oneway.mp4,68
20250127-151715,0,STOP,car,oneway.mp4,68
20250127-151715,0,REVERSE,car,oneway.mp4,68
20250127-151715,0,REVERSE,car,oneway.mp4,68
20250127-151715,0,STOP,car,oneway.mp4,69
20250127-151715,0,STOP,car,oneway.mp4,69
20250127-151715,0,REVERSE,car,oneway.mp4,69
20250127-151715,0,PERSON,person,oneway.mp4,69
20250127-151715,0,PERSON,person,oneway.mp4,69
20250127-151715,0,STOP,car,oneway.mp4,69
20250127-151715,0,STOP,car,oneway.mp4,69
20250127-151715,0,REVERSE,bus,oneway.mp4,69
20250127-151715,0,REVERSE,car,oneway.mp4,69
20250127-151715,0,STOP,car,oneway.mp4,70
20250127-151715,0,STOP,car,oneway.mp4,70
20250127-151715,0,PERSON,person,oneway.mp4,70
20250127-151715,0,PERSON,person,oneway.mp4,70
20250127-151715,0,STOP,car,oneway.mp4,70
20250127-151715,0,STOP,car,oneway.mp4,70
20250127-151715,0,STOP,car,oneway.mp4,70
20250127-151715,0,REVERSE,car,oneway.mp4,70
20250127-151715,0,STOP,car,oneway.mp4,71
20250127-151715,0,STOP,car,oneway.mp4,71
20250127-151715,0,STOP,car,oneway.mp4,71
20250127-151715,0,PERSON,person,oneway.mp4,71
20250127-151715,0,REVERSE,car,oneway.mp4,71
20250127-151715,0,PERSON,person,oneway.mp4,71
20250127-151715,0,STOP,car,oneway.mp4,71
20250127-151715,0,REVERSE,car,oneway.mp4,71
20250127-151715,0,REVERSE,car,oneway.mp4,71
20250127-151715,0,STOP,car,oneway.mp4,72
20250127-151715,0,STOP,car,oneway.mp4,72
20250127-151715,0,STOP,car,oneway.mp4,72
20250127-151715,0,REVERSE,car,oneway.mp4,72
20250127-151715,0,PERSON,person,oneway.mp4,72
20250127-151715,0,REVERSE,car,oneway.mp4,72
20250127-151715,0,PERSON,person,oneway.mp4,72
20250127-151715,0,STOP,bicycle,oneway.mp4,72
20250127-151715,0,REVERSE,car,oneway.mp4,72
20250127-151715,0,STOP,car,oneway.mp4,72
20250127-151715,0,STOP,car,oneway.mp4,73
20250127-151715,0,STOP,car,oneway.mp4,73
20250127-151715,0,STOP,car,oneway.mp4,73
20250127-151715,0,STOP,car,oneway.mp4,73
20250127-151715,0,PERSON,person,oneway.mp4,73
20250127-151715,0,PERSON,person,oneway.mp4,73
20250127-151715,0,REVERSE,car,oneway.mp4,73
20250127-151715,0,REVERSE,car,oneway.mp4,73
20250127-151715,0,REVERSE,car,oneway.mp4,73
20250127-151715,0,STOP,car,oneway.mp4,74
20250127-151715,0,STOP,car,oneway.mp4,74
20250127-151715,0,REVERSE,car,oneway.mp4,74
20250127-151715,0,PERSON,person,oneway.mp4,74
20250127-151715,0,PERSON,person,oneway.mp4,74
20250127-151715,0,STOP,bicycle,oneway.mp4,74
20250127-151715,0,REVERSE,car,oneway.mp4,74
20250127-151715,0,STOP,car,oneway.mp4,74
20250127-151715,0,REVERSE,car,oneway.mp4,74
20250127-151715,0,STOP,car,oneway.mp4,74
20250127-151715,0,STOP,car,oneway.mp4,75
20250127-151715,0,STOP,car,oneway.mp4,75
20250127-151715,0,STOP,car,oneway.mp4,75
20250127-151715,0,PERSON,person,oneway.mp4,75
20250127-151715,0,PERSON,person,oneway.mp4,75
20250127-151715,0,REVERSE,bicycle,oneway.mp4,75
20250127-151715,0,REVERSE,car,oneway.mp4,75
20250127-151715,0,REVERSE,car,oneway.mp4,75
20250127-151715,0,REVERSE,car,oneway.mp4,75
20250127-151715,0,STOP,car,oneway.mp4,76
20250127-151715,0,REVERSE,car,oneway.mp4,76
20250127-151715,0,PERSON,person,oneway.mp4,76
20250127-151715,0,REVERSE,car,oneway.mp4,76
20250127-151715,0,PERSON,person,oneway.mp4,76
20250127-151715,0,REVERSE,car,oneway.mp4,76
20250127-151715,0,REVERSE,car,oneway.mp4,76
20250127-151715,0,REVERSE,car,oneway.mp4,76
20250127-151715,0,REVERSE,bus,oneway.mp4,76
20250127-151715,0,STOP,car,oneway.mp4,77
20250127-151715,0,REVERSE,car,oneway.mp4,77
20250127-151715,0,PERSON,person,oneway.mp4,77
20250127-151715,0,STOP,car,oneway.mp4,77
20250127-151715,0,PERSON,person,oneway.mp4,77
20250127-151715,0,STOP,car,oneway.mp4,77
20250127-151715,0,STOP,bicycle,oneway.mp4,77
20250127-151715,0,STOP,car,oneway.mp4,77
20250127-151715,0,STOP,bicycle,oneway.mp4,77
20250127-151715,0,STOP,car,oneway.mp4,77
20250127-151715,0,STOP,car,oneway.mp4,77
20250127-151715,0,STOP,car,oneway.mp4,78
20250127-151715,0,STOP,car,oneway.mp4,78
20250127-151715,0,STOP,car,oneway.mp4,78
20250127-151715,0,PERSON,person,oneway.mp4,78
20250127-151715,0,PERSON,person,oneway.mp4,78
20250127-151715,0,REVERSE,car,oneway.mp4,78
20250127-151715,0,REVERSE,car,oneway.mp4,78
20250127-151715,0,REVERSE,car,oneway.mp4,78
20250127-151715,0,STOP,car,oneway.mp4,79
20250127-151715,0,REVERSE,car,oneway.mp4,79
20250127-151715,0,PERSON,person,oneway.mp4,79
20250127-151715,0,STOP,car,oneway.mp4,79
20250127-151715,0,PERSON,person,oneway.mp4,79
20250127-151715,0,REVERSE,car,oneway.mp4,79
20250127-151715,0,STOP,car,oneway.mp4,79
20250127-151715,0,REVERSE,car,oneway.mp4,79
20250127-151715,0,PERSON,person,oneway.mp4,79
20250127-151715,0,STOP,car,oneway.mp4,80
20250127-151715,0,REVERSE,car,oneway.mp4,80
20250127-151715,0,PERSON,person,oneway.mp4,80
20250127-151715,0,STOP,car,oneway.mp4,80
20250127-151715,0,REVERSE,car,oneway.mp4,80
20250127-151715,0,PERSON,person,oneway.mp4,80
20250127-151715,0,STOP,car,oneway.mp4,80
20250127-151715,0,REVERSE,car,oneway.mp4,80
20250127-151715,0,REVERSE,car,oneway.mp4,80
20250127-151715,0,STOP,car,oneway.mp4,80
20250127-151715,0,STOP,car,oneway.mp4,81
20250127-151715,0,STOP,car,oneway.mp4,81
20250127-151715,0,REVERSE,car,oneway.mp4,81
20250127-151715,0,PERSON,person,oneway.mp4,81
20250127-151715,0,PERSON,person,oneway.mp4,81
20250127-151715,0,STOP,car,oneway.mp4,81
20250127-151715,0,REVERSE,car,oneway.mp4,81
20250127-151715,0,REVERSE,car,oneway.mp4,81
20250127-151715,0,REVERSE,car,oneway.mp4,81
20250127-151715,0,STOP,car,oneway.mp4,82
20250127-151715,0,STOP,car,oneway.mp4,82
20250127-151715,0,PERSON,person,oneway.mp4,82
20250127-151715,0,STOP,car,oneway.mp4,82
20250127-151715,0,PERSON,person,oneway.mp4,82
20250127-151715,0,STOP,car,oneway.mp4,82
20250127-151715,0,STOP,car,oneway.mp4,82
20250127-151715,0,REVERSE,car,oneway.mp4,82
20250127-151715,0,STOP,bicycle,oneway.mp4,82
20250127-151715,0,STOP,car,oneway.mp4,82
20250127-151715,0,STOP,car,oneway.mp4,83
20250127-151715,0,STOP,car,oneway.mp4,83
20250127-151715,0,STOP,car,oneway.mp4,83
20250127-151715,0,PERSON,person,oneway.mp4,83
20250127-151715,0,PERSON,person,oneway.mp4,83
20250127-151715,0,REVERSE,car,oneway.mp4,83
20250127-151715,0,REVERSE,car,oneway.mp4,83
20250127-151715,0,REVERSE,car,oneway.mp4,83
20250127-151715,0,REVERSE,bus,oneway.mp4,83
20250127-151715,0,REVERSE,car,oneway.mp4,83
20250127-151715,0,STOP,car,oneway.mp4,84
20250127-151715,0,STOP,car,oneway.mp4,84
20250127-151715,0,STOP,car,oneway.mp4,84
20250127-151715,0,PERSON,person,oneway.mp4,84
20250127-151715,0,PERSON,person,oneway.mp4,84
20250127-151715,0,STOP,car,oneway.mp4,84
20250127-151715,0,STOP,car,oneway.mp4,84
20250127-151715,0,REVERSE,car,oneway.mp4,84
20250127-151715,0,STOP,car,oneway.mp4,85
20250127-151715,0,STOP,car,oneway.mp4,85
20250127-151715,0,STOP,car,oneway.mp4,85
20250127-151715,0,STOP,car,oneway.mp4,85
20250127-151715,0,PERSON,person,oneway.mp4,85
20250127-151715,0,PERSON,person,oneway.mp4,85
20250127-151715,0,STOP,car,oneway.mp4,85
20250127-151715,0,STOP,bicycle,oneway.mp4,85
20250127-151715,0,STOP,car,oneway.mp4,85
20250127-151715,0,REVERSE,car,oneway.mp4,85
20250127-151715,0,STOP,car,oneway.mp4,85
20250127-151715,0,STOP,car,oneway.mp4,86
20250127-151715,0,STOP,car,oneway.mp4,86
20250127-151715,0,STOP,car,oneway.mp4,86
20250127-151715,0,PERSON,person,oneway.mp4,86
20250127-151715,0,REVERSE,car,oneway.mp4,86
20250127-151715,0,REVERSE,car,oneway.mp4,86
20250127-151715,0,REVERSE,car,oneway.mp4,86
20250127-151715,0,PERSON,person,oneway.mp4,86
20250127-151715,0,STOP,car,oneway.mp4,86
20250127-151715,0,STOP,car,oneway.mp4,87
20250127-151715,0,STOP,car,oneway.mp4,87
20250127-151715,0,STOP,car,oneway.mp4,87
20250127-151715,0,STOP,car,oneway.mp4,87
20250127-151715,0,PERSON,person,oneway.mp4,87
20250127-151715,0,REVERSE,car,oneway.mp4,87
20250127-151715,0,STOP,car,oneway.mp4,87
20250127-151715,0,STOP,car,oneway.mp4,87
20250127-151715,0,STOP,car,oneway.mp4,87
20250127-151715,0,PERSON,person,oneway.mp4,87
20250127-151715,0,REVERSE,car,oneway.mp4,87
20250127-151715,0,STOP,car,oneway.mp4,88
20250127-151715,0,STOP,car,oneway.mp4,88
20250127-151715,0,PERSON,person,oneway.mp4,88
20250127-151715,0,REVERSE,car,oneway.mp4,88
20250127-151715,0,STOP,car,oneway.mp4,88
20250127-151715,0,STOP,car,oneway.mp4,88
20250127-151715,0,REVERSE,car,oneway.mp4,88
20250127-151715,0,PERSON,person,oneway.mp4,88
20250127-151715,0,REVERSE,bus,oneway.mp4,88
20250127-151715,0,REVERSE,bus,oneway.mp4,88
20250127-151715,0,STOP,car,oneway.mp4,89
20250127-151715,0,STOP,car,oneway.mp4,89
20250127-151715,0,PERSON,person,oneway.mp4,89
20250127-151715,0,STOP,car,oneway.mp4,89
20250127-151715,0,REVERSE,car,oneway.mp4,89
20250127-151715,0,REVERSE,car,oneway.mp4,89
20250127-151715,0,REVERSE,car,oneway.mp4,89
20250127-151715,0,REVERSE,car,oneway.mp4,89
20250127-151715,0,PERSON,person,oneway.mp4,89
20250127-151715,0,STOP,car,oneway.mp4,89
20250127-151716,0,STOP,car,oneway.mp4,90
20250127-151716,0,STOP,car,oneway.mp4,90
20250127-151716,0,PERSON,person,oneway.mp4,90
20250127-151716,0,STOP,car,oneway.mp4,90
20250127-151716,0,REVERSE,car,oneway.mp4,90
20250127-151716,0,PERSON,person,oneway.mp4,90
20250127-151716,0,STOP,car,oneway.mp4,90
20250127-151716,0,STOP,car,oneway.mp4,90
20250127-151716,0,STOP,bicycle,oneway.mp4,90
20250127-151716,0,STOP,car,oneway.mp4,90
20250127-151716,0,STOP,car,oneway.mp4,91
20250127-151716,0,STOP,car,oneway.mp4,91
20250127-151716,0,REVERSE,car,oneway.mp4,91
20250127-151716,0,PERSON,person,oneway.mp4,91
20250127-151716,0,REVERSE,car,oneway.mp4,91
20250127-151716,0,REVERSE,car,oneway.mp4,91
20250127-151716,0,REVERSE,car,oneway.mp4,91
20250127-151716,0,REVERSE,car,oneway.mp4,91
20250127-151716,0,PERSON,person,oneway.mp4,91
20250127-151716,0,REVERSE,bus,oneway.mp4,91
20250127-151716,0,STOP,car,oneway.mp4,92
20250127-151716,0,STOP,car,oneway.mp4,92
20250127-151716,0,STOP,car,oneway.mp4,92
20250127-151716,0,PERSON,person,oneway.mp4,92
20250127-151716,0,REVERSE,car,oneway.mp4,92
20250127-151716,0,STOP,car,oneway.mp4,92
20250127-151716,0,STOP,car,oneway.mp4,92
20250127-151716,0,STOP,car,oneway.mp4,92
20250127-151716,0,STOP,car,oneway.mp4,92
20250127-151716,0,REVERSE,bus,oneway.mp4,92
20250127-151716,0,STOP,car,oneway.mp4,93
20250127-151716,0,STOP,car,oneway.mp4,93
20250127-151716,0,STOP,car,oneway.mp4,93
20250127-151716,0,STOP,car,oneway.mp4,93
20250127-151716,0,PERSON,person,oneway.mp4,93
20250127-151716,0,STOP,car,oneway.mp4,93
20250127-151716,0,REVERSE,bus,oneway.mp4,93
20250127-151716,0,REVERSE,car,oneway.mp4,93
20250127-151716,0,STOP,car,oneway.mp4,94
20250127-151716,0,STOP,car,oneway.mp4,94
20250127-151716,0,REVERSE,car,oneway.mp4,94
20250127-151716,0,PERSON,person,oneway.mp4,94
20250127-151716,0,STOP,car,oneway.mp4,94
20250127-151716,0,STOP,bus,oneway.mp4,94
20250127-151716,0,REVERSE,car,oneway.mp4,94
20250127-151716,0,REVERSE,car,oneway.mp4,94
20250127-151716,0,REVERSE,car,oneway.mp4,94
20250127-151716,0,STOP,car,oneway.mp4,95
20250127-151716,0,STOP,car,oneway.mp4,95
20250127-151716,0,STOP,car,oneway.mp4,95
20250127-151716,0,PERSON,person,oneway.mp4,95
20250127-151716,0,STOP,car,oneway.mp4,95
20250127-151716,0,REVERSE,bus,oneway.mp4,95
20250127-151716,0,REVERSE,car,oneway.mp4,95
20250127-151716,0,REVERSE,car,oneway.mp4,95
20250127-151716,0,STOP,car,oneway.mp4,96
20250127-151716,0,STOP,car,oneway.mp4,96
20250127-151716,0,STOP,car,oneway.mp4,96
20250127-151716,0,PERSON,person,oneway.mp4,96
20250127-151716,0,STOP,car,oneway.mp4,96
20250127-151716,0,REVERSE,bus,oneway.mp4,96
20250127-151716,0,REVERSE,car,oneway.mp4,96
20250127-151716,0,STOP,car,oneway.mp4,96
20250127-151716,0,STOP,car,oneway.mp4,97
20250127-151716,0,STOP,car,oneway.mp4,97
20250127-151716,0,STOP,car,oneway.mp4,97
20250127-151716,0,PERSON,person,oneway.mp4,97
20250127-151716,0,STOP,car,oneway.mp4,97
20250127-151716,0,REVERSE,bus,oneway.mp4,97
20250127-151716,0,STOP,car,oneway.mp4,97
20250127-151716,0,STOP,car,oneway.mp4,97
20250127-151716,0,STOP,car,oneway.mp4,97
20250127-151716,0,STOP,car,oneway.mp4,98
20250127-151716,0,STOP,car,oneway.mp4,98
20250127-151716,0,STOP,car,oneway.mp4,98
20250127-151716,0,PERSON,person,oneway.mp4,98
20250127-151716,0,REVERSE,bus,oneway.mp4,98
20250127-151716,0,REVERSE,car,oneway.mp4,98
20250127-151716,0,STOP,car,oneway.mp4,98
20250127-151716,0,STOP,car,oneway.mp4,98
20250127-151716,0,STOP,car,oneway.mp4,99
20250127-151716,0,REVERSE,car,oneway.mp4,99
20250127-151716,0,PERSON,person,oneway.mp4,99
20250127-151716,0,REVERSE,car,oneway.mp4,99
20250127-151716,0,REVERSE,bus,oneway.mp4,99
20250127-151716,0,REVERSE,car,oneway.mp4,99
20250127-151716,0,REVERSE,car,oneway.mp4,99
20250127-151716,0,STOP,car,oneway.mp4,99
20250127-151716,0,REVERSE,car,oneway.mp4,99
20250127-151716,0,STOP,car,oneway.mp4,100
20250127-151716,0,STOP,car,oneway.mp4,100
20250127-151716,0,PERSON,person,oneway.mp4,100
20250127-151716,0,REVERSE,car,oneway.mp4,100
20250127-151716,0,REVERSE,bus,oneway.mp4,100
20250127-151716,0,STOP,car,oneway.mp4,100
20250127-151716,0,REVERSE,car,oneway.mp4,100
20250127-151716,0,REVERSE,car,oneway.mp4,100
20250127-151716,0,STOP,car,oneway.mp4,101
20250127-151716,0,STOP,car,oneway.mp4,101
20250127-151716,0,STOP,car,oneway.mp4,101
20250127-151716,0,PERSON,person,oneway.mp4,101
20250127-151716,0,STOP,car,oneway.mp4,101
20250127-151716,0,STOP,bus,oneway.mp4,101
20250127-151716,0,STOP,car,oneway.mp4,101
20250127-151716,0,REVERSE,car,oneway.mp4,101
20250127-151716,0,REVERSE,bus,oneway.mp4,101
20250127-151716,0,REVERSE,car,oneway.mp4,101
20250127-151716,0,STOP,car,oneway.mp4,102
20250127-151716,0,STOP,car,oneway.mp4,102
20250127-151716,0,STOP,car,oneway.mp4,102
20250127-151716,0,PERSON,person,oneway.mp4,102
20250127-151716,0,STOP,car,oneway.mp4,102
20250127-151716,0,STOP,car,oneway.mp4,102
20250127-151716,0,REVERSE,bus,oneway.mp4,102
20250127-151716,0,STOP,car,oneway.mp4,102
20250127-151716,0,REVERSE,car,oneway.mp4,102
20250127-151716,0,REVERSE,car,oneway.mp4,102
20250127-151716,0,STOP,car,oneway.mp4,103
20250127-151716,0,REVERSE,car,oneway.mp4,103
20250127-151716,0,PERSON,person,oneway.mp4,103
20250127-151716,0,REVERSE,bus,oneway.mp4,103
20250127-151716,0,REVERSE,car,oneway.mp4,103
20250127-151716,0,REVERSE,car,oneway.mp4,103
20250127-151716,0,REVERSE,bus,oneway.mp4,103
20250127-151716,0,STOP,car,oneway.mp4,103
20250127-151716,0,STOP,car,oneway.mp4,104
20250127-151716,0,REVERSE,car,oneway.mp4,104
20250127-151716,0,PERSON,person,oneway.mp4,104
20250127-151716,0,STOP,car,oneway.mp4,104
20250127-151716,0,REVERSE,bus,oneway.mp4,104
20250127-151716,0,STOP,car,oneway.mp4,104
20250127-151716,0,REVERSE,car,oneway.mp4,104
20250127-151716,0,STOP,car,oneway.mp4,105
20250127-151716,0,STOP,car,oneway.mp4,105
20250127-151716,0,STOP,car,oneway.mp4,105
20250127-151716,0,REVERSE,bus,oneway.mp4,105
20250127-151716,0,PERSON,person,oneway.mp4,105
20250127-151716,0,STOP,car,oneway.mp4,105
20250127-151716,0,REVERSE,car,oneway.mp4,105
20250127-151716,0,STOP,car,oneway.mp4,105
20250127-151716,0,REVERSE,bus,oneway.mp4,105
20250127-151716,0,STOP,car,oneway.mp4,106
20250127-151716,0,STOP,car,oneway.mp4,106
20250127-151716,0,STOP,car,oneway.mp4,106
20250127-151716,0,STOP,bus,oneway.mp4,106
20250127-151716,0,PERSON,person,oneway.mp4,106
20250127-151716,0,STOP,car,oneway.mp4,106
20250127-151716,0,REVERSE,car,oneway.mp4,106
20250127-151716,0,STOP,car,oneway.mp4,106
20250127-151716,0,REVERSE,car,oneway.mp4,106
20250127-151716,0,STOP,car,oneway.mp4,106
20250127-151716,0,STOP,bus,oneway.mp4,106
20250127-151716,0,STOP,car,oneway.mp4,107
20250127-151716,0,STOP,car,oneway.mp4,107
20250127-151716,0,STOP,car,oneway.mp4,107
20250127-151716,0,PERSON,person,oneway.mp4,107
20250127-151716,0,STOP,bus,oneway.mp4,107
20250127-151716,0,STOP,car,oneway.mp4,107
20250127-151716,0,STOP,car,oneway.mp4,107
20250127-151716,0,STOP,car,oneway.mp4,107
20250127-151716,0,STOP,car,oneway.mp4,108
20250127-151716,0,STOP,car,oneway.mp4,108
20250127-151716,0,STOP,car,oneway.mp4,108
20250127-151716,0,STOP,bus,oneway.mp4,108
20250127-151716,0,PERSON,person,oneway.mp4,108
20250127-151716,0,STOP,car,oneway.mp4,108
20250127-151716,0,REVERSE,car,oneway.mp4,108
20250127-151716,0,REVERSE,bus,oneway.mp4,108
